"Name","Address","City","State","ZIP/Postal","Phone","BusCode","BusOrRes","SolicitFlag","BusType","Last Name","First Name","Middle Initial","Suffix","Secondary Name","URL","Country"
"Dianne's Insulation","","Whitehorse","YT","Y1A","867-633-5192","186370","B","N","PUMPS","","","","","","","CA"
"Dianne's Insulation","","Whitehorse","YT","Y1A","867-633-5192","209340","B","N","SEPTIC TANKS & SYSTEMS WHOLESALE & MFRS","","","","","","","CA"
"Dianne's Insulation","","Whitehorse","YT","Y1A","867-633-5192","216610","B","N","SNOWMOBILES","","","","","","","CA"
"Dianne's Insulation","","Whitehorse","YT","Y1A","867-633-5192","228640","B","N","TANKS FIBERGLASS PLASTIC RUBBER ETC","","","","","","","CA"
"Dianne's Insulation","","Whitehorse","YT","Y1A","867-633-5192","250300","B","N","WATER FILTRATION & PURIFICATION EQUIP","","","","","","","CA"
"Dianne's Insulation","15 Macdonald Rd","Whitehorse","YT","Y1A","867-633-3355","268694","B","","GENERAL CONTRACTORS STEEL FABRICATORS & ERECTORS","","","","","","","CA"
"Dianne's Insulation","15 Macdonald Rd","Whitehorse","YT","Y1A","867-633-3355","126780","B","","IRON WORK","","","","","","","CA"
"Dianne's Insulation","15 Macdonald Rd","Whitehorse","YT","Y1A","867-633-3355","140200","B","","MACHINERY REBUILD & REPAIR","","","","","","","CA"
"Dianne's Insulation","15 Macdonald Rd","Whitehorse","YT","Y1A","867-633-3355","253370","B","","WELDING SERVICES","","","","","","","CA"
"Dick Robert J Lawyer","201 Main St","Whitehorse","YT","Y1A","867-668-4797","21021","B","","ATTORNEYS","","","","","","","CA"
"Dick Robert J Lawyer","201 Main St","Whitehorse","YT","Y1A","867-668-4799","0","B","","","","","","","","","CA"
"Dickson Outfitters Ltd","PO Box 9130","Whitehorse","YT","Y1A","867-633-5456","0","B","","","","","","","","","CA"
"Different Lengths Hair Design","4133 4th Ave","Whitehorse","YT","Y1A","867-393-4507","31680","B","","BEAUTY SALONS","","","","","","","CA"
"Dilman Communications Ltd","","Whitehorse","YT","Y1A","867-668-5804","201820","B","N","SATELLITE TELEVISION EQUIP & SYSTEMS SERVICE & REPAIR","","","","","","","CA"
"Dilman Communications Ltd","510 Elliott St","Whitehorse","YT","Y1A","867-668-5803","49411","B","","CELLULAR & MOBILE TELEPHONE SERVICE","","","","","","","CA"
"Dilman Communications Ltd","510 Elliott St","Whitehorse","YT","Y1A","867-668-5803","187820","B","","RADIO COMMUNICATION EQUIP & SYSTEMS","","","","","","","CA"
"Dimok Timber","","Haines Junction","YT","Y0B","867-634-2000","0","B","N","","","","","","","","CA"
"Dimok Timber","","Haines Junction","YT","Y0B","867-634-2304","0","B","N","","","","","","","","CA"
"Dimok Timber","","Haines Junction","YT","Y0B","867-634-2311","41650","B","N","BUILDING MATERIALS & SUPLS","","","","","","","CA"
"Dimok Timber","","Haines Junction","YT","Y0B","867-634-2311","139401","B","N","LUMBER MFRS & WHOL","","","","","","","CA"
"Diocese of Yukon","","Whitehorse","YT","Y1A","867-667-6125","0","B","N","","","","","","","","CA"
"Diocese of Yukon","","Whitehorse","YT","Y1A","867-667-7746","258034","B","N","CHURCHES ANGLICAN","","","","","","","CA"
"Diocese of Yukon","","Whitehorse","YT","Y1A","867-668-4981","0","B","N","","","","","","","","CA"
"Direct Deliveries","","Whitehorse","YT","Y1A","867-668-4444","42910","B","N","BUS TRANSPORTATION","","","","","","","CA"
"Direct Deliveries","","Whitehorse","YT","Y1A","867-668-4444","141290","B","N","MAILING SERVICES","","","","","","","CA"
"Direct Deliveries","","Whitehorse","YT","Y1A","867-668-4444","241840","B","N","TRUCKING COMPANIES","","","","","","","CA"
"Direct Deliveries","PO Box 31445","Whitehorse","YT","Y1A","867-668-4444","42910","B","","BUS TRANSPORTATION","","","","","","","CA"
"Direct Deliveries","PO Box 31445","Whitehorse","YT","Y1A","867-668-4444","141290","B","","MAILING SERVICES","","","","","","","CA"
"Direct Deliveries","PO Box 31445","Whitehorse","YT","Y1A","867-668-4444","241840","B","","TRUCKING COMPANIES","","","","","","","CA"
"Dirtball Contracting","","Whitehorse","YT","Y1A","867-668-2963","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Dirtball Contracting","","Whitehorse","YT","Y1A","867-668-2963","86840","B","N","EXCAVATING CONTRACTORS","","","","","","","CA"
"Dirtball Contracting","","Whitehorse","YT","Y1A","867-668-2963","132550","B","N","LANDSCAPE CONTRACTORS & DESIGNERS","","","","","","","CA"
"Dirtball Contracting","","Whitehorse","YT","Y1A","867-668-2963","201160","B","N","SAND & GRAVEL","","","","","","","CA"
"Dirtball Contracting","","Whitehorse","YT","Y1A","867-668-2963","209150","B","N","SEPTIC SYSTEMS INSTALLATION & REPAIR","","","","","","","CA"
"Dirtball Contracting","","Whitehorse","YT","Y1A","867-668-2963","237070","B","N","TOP SOIL & FILL SOIL","","","","","","","CA"
"Disability","","Whitehorse","YT","Y1A","867-393-6278","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Disability","","Whitehorse","YT","Y1A","867-667-5674","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Disability","","Whitehorse","YT","Y1A","867-668-4471","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Disability","","Whitehorse","YT","Y1A","867-668-4471","192630","B","N","REHABILITATION SERVICES","","","","","","","CA"
"Disability","","Whitehorse","YT","Y1A","867-668-8394","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Disasters","","Whitehorse","YT","Y1A","867-393-6266","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Disasters","","Whitehorse","YT","Y1A","867-667-5220","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Discovery Store","","Faro","YT","Y0B","867-994-2470","109430","B","N","GROCERY STORES","","","","","","","CA"
"Discovery Store","","Faro","YT","Y0B","867-994-2830","0","B","N","","","","","","","","CA"
"Discovery Store","","Faro","YT","Y0B","867-994-3054","0","B","N","","","","","","","","CA"
"Discovery Store","","Faro","YT","Y0B","867-994-3394","109430","B","N","GROCERY STORES","","","","","","","CA"
"Dispute Resolution Board","107 Main St","Whitehorse","YT","Y1A","867-633-5064","0","B","","","","","","","","","CA"
"Dna Enterprises","","Whitehorse","YT","Y1A","867-633-4788","0","B","N","","","","","","","","CA"
"Dna Enterprises","PO Box 5514","Whitehorse","YT","Y1A","867-633-5063","23990","B","","AUDIO VISUAL PRODUCTION SVCS","","","","","","","CA"
"Dog House Gifts and Supplies The","","Dawson","YT","Y0B","867-993-5402","0","B","N","","","","","","","","CA"
"Dog House Gifts and Supplies The","1076 Front St","Dawson","YT","Y0B","867-993-5405","0","B","","","","","","","","","CA"
"Dollar Store Great Canadian","","Whitehorse","YT","Y1A","867-633-6794","0","B","N","","","","","","","","CA"
"Dollar Store Great Canadian","4th & Baxter","Whitehorse","YT","Y1A","867-393-3984","104770","B","","GIFTS","","","","","","","CA"
"Dollar Store Great Canadian","4th & Baxter","Whitehorse","YT","Y1A","867-393-3984","166770","B","","PARTY & EVENT EQUIP & SUPLS","","","","","","","CA"
"Dollar Store Great Canadian","4th & Baxter","Whitehorse","YT","Y1A","867-393-3984","237650","B","","TOY STORES","","","","","","","CA"
"Domino's Pizza","","Whitehorse","YT","Y1A","867-393-3324","703944","B","N","PIZZA RESTAURANTS DOMINO'S","","","","","","","CA"
"Domino's Pizza","","Whitehorse","YT","Y1A","867-393-3324","195320","B","N","RESTAURANT PIZZA","","","","","","","CA"
"Domino's Pizza","2193 2nd Ave","Whitehorse","YT","Y1A","867-393-3339","48960","B","","CATERERS","","","","","","","CA"
"Domino's Pizza","2193 2nd Ave","Whitehorse","YT","Y1A","867-393-3339","703944","B","","PIZZA RESTAURANTS DOMINO'S","","","","","","","CA"
"Domino's Pizza","2193 2nd Ave","Whitehorse","YT","Y1A","867-393-3339","195320","B","","RESTAURANT PIZZA","","","","","","","CA"
"Domino's Pizza","2193 2nd Ave","Whitehorse","YT","Y1A","867-393-3339","195251","B","","RESTAURANTS","","","","","","","CA"
"Done Right Painting Contractors Ltd","","Whitehorse","YT","Y1A","867-667-6546","164970","B","N","PAINTING CONTRACTORS","","","","","","","CA"
"Dorward Engineering Ltd","","Whitehorse","YT","Y1A","867-633-4561","83790","B","N","ENGINEERS CONSULTING","","","","","","","CA"
"Dorward Engineering Ltd","","Whitehorse","YT","Y1A","867-633-4561","83360","B","N","ENGINEERS ELECTRICAL","","","","","","","CA"
"Dorward Engineering Ltd","3147 3rd Ave","Whitehorse","YT","Y1A","867-668-6888","83790","B","","ENGINEERS CONSULTING","","","","","","","CA"
"Dorward Engineering Ltd","3147 3rd Ave","Whitehorse","YT","Y1A","867-668-6888","83360","B","","ENGINEERS ELECTRICAL","","","","","","","CA"
"Doug Ayers Reporting Services","","Whitehorse","YT","Y1A","867-633-6427","67930","B","N","COURT & CONVENTION REPORTERS","","","","","","","CA"
"Doug Ayers Reporting Services","1114 1st Ave","Whitehorse","YT","Y1A","867-667-6583","67930","B","","COURT & CONVENTION REPORTERS","","","","","","","CA"
"Doug's Men's Styling & Barbershop","","Whitehorse","YT","Y1A","867-668-2141","29820","B","N","BARBERS","","","","","","","CA"
"Dovetail Woodwork","","Whitehorse","YT","Y1A","867-667-4910","44210","B","N","CABINETS & CABINET MAKERS","","","","","","","CA"
"Downtown Days","","Whitehorse","YT","Y1A","867-667-6736","0","B","N","","","","","","","","CA"
"Downtown Days","6210 6th Ave","Whitehorse","YT","Y1A","867-667-6773","51451","B","","CHILD CARE SERVICE","","","","","","","CA"
"Downtown Days","6210 6th Ave","Whitehorse","YT","Y1A","867-667-6773","64650","B","","CONVENTION & MEETING PLANNING SERVICES","","","","","","","CA"
"Downtown Days","6210 6th Ave","Whitehorse","YT","Y1A","867-667-6773","70610","B","","DAY CARE CENTERS","","","","","","","CA"
"Downtown Hotel","","Dawson","YT","Y0B","867-993-5076","119070","B","N",""HOTELS & MOTELS, ETC. RESERVATIONS"","","","","","","","CA"
"Downtown Hotel","","Dawson","YT","Y0B","867-993-5920","0","B","N","","","","","","","","CA"
"Downtown Hotel","1025 Second Ave","Dawson","YT","Y0B","867-993-5346","119070","B","",""HOTELS & MOTELS, ETC. RESERVATIONS"","","","","","","","CA"
"Downtown Hotel","1025 Second Ave","Dawson","YT","Y0B","867-993-5346","152170","B","","MOTELS & HOTELS","","","","","","","CA"
"Downtown Hotel","1025 Second Ave","Dawson","YT","Y0B","867-993-5346","195251","B","","RESTAURANTS","","","","","","","CA"
"Downtown RV Park","","Watson Lake","YT","Y0A","867-536-2646","45580","B","N","CAMPGROUNDS","","","","","","","CA"
"Dredgemaster Gold Mines Ltd","","Whitehorse","YT","Y1A","867-668-6805","150090","B","N","MINING DEVELOPMENT & EXPLORATION","","","","","","","CA"
"Drug & Alcohol Services","","Faro","YT","Y0B","867-994-2789","262136","B","N","ADDICTION INFORMATION & TREATMENT CENTERS","","","","","","","CA"
"Drug Benefits","","Whitehorse","YT","Y1A","867-393-6486","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Drug Benefits","","Whitehorse","YT","Y1A","867-667-5092","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Drug Benefits","","Whitehorse","YT","Y1A","867-667-5403","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Drug Benefits","","Whitehorse","YT","Y1A","867-667-8494","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Drugstore Pharmacy","2270 2nd Ave","Whitehorse","YT","Y1A","867-456-6635","262487","B","","PHARMACIES & PHARMACISTS","","","","","","","CA"
"Ducks Unlimited Canada","","Whitehorse","YT","Y1A","867-668-3824","119960","B","N","HUNTING & FISHING CLUBS","","","","","","","CA"
"Ducks Unlimited Canada","","Whitehorse","YT","Y1A","867-668-5616","119960","B","N","HUNTING & FISHING CLUBS","","","","","","","CA"
"Ducks Unlimited Fundraising","","Whitehorse","YT","Y1A","867-668-3825","162500","B","N",""ASSOCIATIONS, CLUBS, & ORGANIZATIONS"","","","","","","","CA"
"Due North Journeys","","Whitehorse","YT","Y1A","867-393-2244","0","B","N","","","","","","","","CA"
"Due North Journeys","","Whitehorse","YT","Y1A","867-393-2299","0","B","N","","","","","","","","CA"
"Duffy's Pets & Tanzilla Harness Supply","","Whitehorse","YT","Y1A","867-668-6113","169950","B","N","PET FOODS EQUIP & SUPLS","","","","","","","CA"
"Duffy's Pets & Tanzilla Harness Supply","407 Alexander St","Whitehorse","YT","Y1A","867-668-6350","169950","B","","PET FOODS EQUIP & SUPLS","","","","","","","CA"
"Duffy's Pets & Tanzilla Harness Supply","407 Alexander St","Whitehorse","YT","Y1A","867-668-6350","170190","B","","PET SHOPS & SUPLS","","","","","","","CA"
"Duke's Meat & Sausage","","Whitehorse","YT","Y1A","867-633-6493","145270","B","N","MEAT PACKERS","","","","","","","CA"
"Duncan Pat Mla Porter Creek South","PO Box 2703","Whitehorse","YT","Y1A","867-667-8879","0","B","","","","","","","","","CA"
"Duncan's Limited","","Whitehorse","YT","Y1A","867-668-4502","100200","B","N","FURNACES HEATING EQUIP & SUPLS","","","","","","","CA"
"Duncan's Limited","106 Copper Rd","Whitehorse","YT","Y1A","867-667-6613","100200","B","","FURNACES HEATING EQUIP & SUPLS","","","","","","","CA"
"Duncan's Limited","106 Copper Rd","Whitehorse","YT","Y1A","867-667-6613","268694","B","","GENERAL CONTRACTORS STEEL FABRICATORS & ERECTORS","","","","","","","CA"
"Duncan's Limited","106 Copper Rd","Whitehorse","YT","Y1A","867-667-6613","263386","B","","MECHANICAL CONTRACTORS","","","","","","","CA"
"Duncan's Limited","106 Copper Rd","Whitehorse","YT","Y1A","867-667-6613","192070","B","","REFRIGERATING EQUIP COMMERCIAL & INDUSTRIAL","","","","","","","CA"
"Duncan's Limited","106 Copper Rd","Whitehorse","YT","Y1A","867-667-6613","211020","B","","SHEET METAL CONTRACTORS","","","","","","","CA"
"Duncan's Limited","106 Copper Rd","Whitehorse","YT","Y1A","867-667-6613","253370","B","","WELDING SERVICES","","","","","","","CA"
"Dundee Securities Corp","","Whitehorse","YT","Y1A","867-633-4684","0","B","N","","","","","","","","CA"
"Dundee Securities Corp","212 Main St","Whitehorse","YT","Y1A","867-667-6101","126480","B","","INVESTMENT DEALERS","","","","","","","CA"
"Dune'na Zra Sunch'i Ku Day Care","","Carmacks","YT","Y0B","867-863-5716","51451","B","N","CHILD CARE SERVICE","","","","","","","CA"
"Dune'na Zra Sunch'i Ku Day Care","","Carmacks","YT","Y0B","867-863-5716","70610","B","N","DAY CARE CENTERS","","","","","","","CA"
"Duquette Paul","2007 Centennial St","Whitehorse","YT","Y1A","867-633-2147","265368","B","","REUPHOLSTERY & FURNITURE REPAIR","","","","","","","CA"
"Duu Chu Consulting Management","","Whitehorse","YT","Y1A","867-668-2356","0","B","N","","","","","","","","CA"
"Duu Chu Consulting Management","","Whitehorse","YT","Y1A","867-668-7103","0","B","N","","","","","","","","CA"
"Dynamic Systems","","Whitehorse","YT","Y1A","867-668-5909","0","B","N","","","","","","","","CA"
"Dynamic Systems","125 Copper Rd","Whitehorse","YT","Y1A","867-667-4354","64210","B","","CONTROL SYSTEMS & REGULATORS","","","","","","","CA"
"Dynamic Systems","125 Copper Rd","Whitehorse","YT","Y1A","867-667-4354","78890","B","","ELECTRIC CONTRACTORS","","","","","","","CA"
"Dynamic Systems","125 Copper Rd","Whitehorse","YT","Y1A","867-667-4354","79320","B","","ELECTRIC MOTOR CONTROLS WHOLESALE & MFRS","","","","","","","CA"
"Dynamic Systems","125 Copper Rd","Whitehorse","YT","Y1A","867-667-4354","123910","B","","INSTRUMENTATION INDICATING & CONTROL CONSULTANTS","","","","","","","CA"
"Dynamic Systems","125 Copper Rd","Whitehorse","YT","Y1A","867-667-4354","209750","B","","SERVICE STATIONS","","","","","","","CA"
"Dynamic Systems","125 Copper Rd","Whitehorse","YT","Y1A","867-667-4354","231531","B","","TELEPHONE EQUIP SALES & SERVICE","","","","","","","CA"
"Dyno Nobel Titan Ltd","","Whitehorse","YT","Y1A","867-633-8498","63150","B","N","CONTRACTORS EQUIP & SUPLS","","","","","","","CA"
"Dyno Nobel Titan Ltd","","Whitehorse","YT","Y1A","867-633-8498","87360","B","N","EXPLOSIVES","","","","","","","CA"
"E M H Retailers","","Whitehorse","YT","Y1A","867-667-6443","0","B","N","","","","","","","","CA"
"E M H Retailers","","Whitehorse","YT","Y1A","867-668-7967","0","B","N","","","","","","","","CA"
"E M H Retailers","4105 4th Ave","Whitehorse","YT","Y1A","867-667-4208","0","B","","","","","","","","","CA"
"E V E M Ltd","","Whitehorse","YT","Y1A","867-668-4651","151850","B","N","MORTGAGE SERVICES","","","","","","","CA"
"E V E M Ltd","PO Box 4220","Whitehorse","YT","Y1A","867-633-5242","151850","B","","MORTGAGE SERVICES","","","","","","","CA"
"Eagle Construction","7 Prospector Rd","Whitehorse","YT","Y1A","867-668-5814","41230","B","","BUILDERS & CONTRACTORS","","","","","","","CA"
"Eagle Landing Bed & Breakfast","","Carcross","YT","Y0B","867-821-5057","31960","B","N","BED & BREAKFAST","","","","","","","CA"
"Eagle Plains Hotel & Service Station","","Dawson","YT","Y0B","867-993-6162","209750","B","N","SERVICE STATIONS","","","","","","","CA"
"Eagle Plains Hotel & Service Station","Dempster Hwy","Dawson","YT","Y0B","867-993-2453","138350","B","","LODGES","","","","","","","CA"
"Eagle Plains Hotel & Service Station","Dempster Hwy","Dawson","YT","Y0B","867-993-2453","152170","B","","MOTELS & HOTELS","","","","","","","CA"
"Eagle Plains Hotel & Service Station","Km-371 Dempster Hwy","Dawson","YT","Y0B","867-993-2453","138350","B","","LODGES","","","","","","","CA"
"Eagle Plains Hotel & Service Station","Km-371 Dempster Hwy","Dawson","YT","Y0B","867-993-2453","152170","B","","MOTELS & HOTELS","","","","","","","CA"
"East West Health Centre","208 Alexander St","Whitehorse","YT","Y1A","867-633-6157","10701","B","","ACUPUNCTURE & ACUPRESSURE","","","","","","","CA"
"East West Health Centre","208 Alexander St","Whitehorse","YT","Y1A","867-633-6157","115960","B","","HOLISTIC HEALTH SERVICES","","","","","","","CA"
"Eastern Passage Health Centre","95 Lewes Blvd","Whitehorse","YT","Y1A","867-668-4628","112560","B","","HEALTH & FITNESS PROGRAM CONSULTANTS & TRAINERS","","","","","","","CA"
"Eastern Passage Health Centre","95 Lewes Blvd","Whitehorse","YT","Y1A","867-668-4628","144160","B","","MASSAGE THERAPISTS CERTIFIED AND/OR REGISTERED","","","","","","","CA"
"Eastern Passage Health Centre","95 Lewes Blvd","Whitehorse","YT","Y1A","867-668-4628","228910","B","","TANNING SALON","","","","","","","CA"
"Eb Games","","Whitehorse","YT","Y1A","867-667-6250","101510","B","N","GAMES & GAME SUPLS","","","","","","","CA"
"Eb Games","","Whitehorse","YT","Y1A","867-667-6257","101510","B","N","GAMES & GAME SUPLS","","","","","","","CA"
"Eba Engineering Consultants Ltd","","Whitehorse","YT","Y1A","867-668-4349","0","B","N","","","","","","","","CA"
"Eba Engineering Consultants Ltd","151 Industrial Rd","Whitehorse","YT","Y1A","867-668-3068","83390","B","","ENGINEERS CIVIL","","","","","","","CA"
"Eba Engineering Consultants Ltd","151 Industrial Rd","Whitehorse","YT","Y1A","867-668-3068","83790","B","","ENGINEERS CONSULTING","","","","","","","CA"
"Eba Engineering Consultants Ltd","151 Industrial Rd","Whitehorse","YT","Y1A","867-668-3068","83150","B","","ENGINEERS ENVIRONMENTAL","","","","","","","CA"
"Eba Engineering Consultants Ltd","151 Industrial Rd","Whitehorse","YT","Y1A","867-668-3068","83600","B","","ENGINEERS FOUNDATION","","","","","","","CA"
"Eba Engineering Consultants Ltd","151 Industrial Rd","Whitehorse","YT","Y1A","867-668-3068","85740","B","","ENVIRONMENTAL & ECOLOGICAL CONSULTANTS","","","","","","","CA"
"Eckankar","","Whitehorse","YT","Y1A","867-633-6594","258081","B","N","CHURCHES NON DENOMINATIONAL","","","","","","","CA"
"Eclectic Video Productions","510 Strickland St","Whitehorse","YT","Y1A","867-668-3018","246970","B","N","VIDEO PRODUCTION COMPANIES & SERVICES","","","","","","","CA"
"Economic Development","","Whitehorse","YT","Y1A","867-393-6217","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Economic Development","","Whitehorse","YT","Y1A","867-393-6228","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Economic Development","","Whitehorse","YT","Y1A","867-393-6944","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Economic Development","","Whitehorse","YT","Y1A","867-393-7018","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Economic Development","","Whitehorse","YT","Y1A","867-393-7040","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Economic Development","","Whitehorse","YT","Y1A","867-393-7199","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Economic Development","","Whitehorse","YT","Y1A","867-456-3920","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Economic Development","","Whitehorse","YT","Y1A","867-667-3014","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Economic Development","","Whitehorse","YT","Y1A","867-667-3505","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Economic Development","","Whitehorse","YT","Y1A","867-667-5276","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Economic Development","","Whitehorse","YT","Y1A","867-667-5400","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Economic Development","","Whitehorse","YT","Y1A","867-667-5753","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Economic Development","","Whitehorse","YT","Y1A","867-667-5907","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Economic Development","","Whitehorse","YT","Y1A","867-667-8085","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Economic Development","","Whitehorse","YT","Y1A","867-667-8125","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Economic Development","","Whitehorse","YT","Y1A","867-668-8660","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Economic Development & Tourism","","Dawson","YT","Y0B","867-993-6167","237171","B","N","TOURISTS INFORMATION & ATTRACTIONS","","","","","","","CA"
"Economic Development & Tourism","","Dawson","YT","Y0B","867-993-6334","43110","B","N","BUSINESS & ECONOMIC DEVELOPMENT","","","","","","","CA"
"Economic Development & Tourism","","Dawson","YT","Y0B","867-993-6334","78200","B","N","ECONOMIC DEVELOPMENT AGENCIES","","","","","","","CA"
"Economic Development & Tourism","","Dawson","YT","Y0B","867-993-6334","78210","B","N","ECONOMIC DEVELOPMENT ORGANIZATIONS","","","","","","","CA"
"Economic Development & Tourism","","Dawson","YT","Y0B","867-993-6334","710383","B","N","TRADE & ECONOMIC DEVELOPMENT OFFICES - FOREIGN IN THE US","","","","","","","CA"
"Economy Landscaping","","Whitehorse","YT","Y1A","867-668-5906","115920","B","N","HOLDING COMPANIES","","","","","","","CA"
"Economy Landscaping","","Whitehorse","YT","Y1A","867-668-5906","132550","B","N","LANDSCAPE CONTRACTORS & DESIGNERS","","","","","","","CA"
"Economy Landscaping","","Whitehorse","YT","Y1A","867-668-5906","176460","B","N","PILOT CAR SERVICE","","","","","","","CA"
"Economy Landscaping","","Whitehorse","YT","Y1A","867-668-5906","237070","B","N","TOP SOIL & FILL SOIL","","","","","","","CA"
"Edgewater Hotel","","Whitehorse","YT","Y1A","867-667-2572","152170","B","N","MOTELS & HOTELS","","","","","","","CA"
"Edgewater Hotel","","Whitehorse","YT","Y1A","867-667-2572","195251","B","N","RESTAURANTS","","","","","","","CA"
"Edgewater Hotel","","Whitehorse","YT","Y1A","867-668-3014","0","B","N","","","","","","","","CA"
"Edgewater Hotel","","Whitehorse","YT","Y1A","867-668-5893","0","B","N","","","","","","","","CA"
"Edgewater Hotel","101 Main St","Whitehorse","YT","Y1A","867-667-2572","152170","B","","MOTELS & HOTELS","","","","","","","CA"
"Edgewater Hotel","101 Main St","Whitehorse","YT","Y1A","867-667-2572","195251","B","","RESTAURANTS","","","","","","","CA"
"Education","","Dawson","YT","Y0B","867-993-2374","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Dawson","YT","Y0B","867-993-5723","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Dawson","YT","Y0B","867-993-5730","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-393-6254","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-393-6339","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-393-6423","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-393-6946","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-667-3328","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-667-3421","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-667-3423","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-667-3707","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-667-5131","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-667-5141","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-667-5161","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-667-5172","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-667-5347","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-667-5607","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-667-5871","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-667-5876","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-667-5929","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-667-8000","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-667-8555","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-667-8680","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-668-2663","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-668-2663","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-668-3511","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-668-5167","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-668-5167","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-668-5167","216940","B","N","SOCIAL & HUMAN SERVICES ORGANIZATIONS","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-668-5168","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Education","","Whitehorse","YT","Y1A","867-668-6504","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
